CustomerId,R_score,F_score,M_score,Cluster_Label,Customer_Category
Cust-22231,59.03273,41.855,61.318,3,4. At Risk
Cust-22232,35.96081,16.241,30.33,6,5. One-Time Buy
Cust-22233,54.80181,41.855,44.854,1,6. Dormant
Cust-22234,36.33807,41.855,45.616,3,4. At Risk
Cust-22235,74.04609,51.272,36.653,4,2. Potential Loyal
Cust-22236,75.78429,72.023,73.128,2,3. Need Attention
Cust-22237,35.5085,16.241,33.688,6,5. One-Time Buy
Cust-22238,36.13293,16.241,19.895,0,7. Lost
Cust-22239,36.74035,16.241,38.055,6,5. One-Time Buy
Cust-22240,93.74268,51.272,39.392,4,2. Potential Loyal
Cust-22241,77.66159,41.855,42.88,4,2. Potential Loyal
Cust-22242,84.97263,58.376,64.267,4,2. Potential Loyal
Cust-22243,42.7515,51.272,37.383,3,4. At Risk
Cust-22244,90.50045,51.272,22.796,4,2. Potential Loyal
Cust-22245,88.1108,90.505,87.99,5,1. Loyal
Cust-22246,35.06419,30.522,44.757,6,5. One-Time Buy
Cust-22247,84.97263,58.376,76.318,4,2. Potential Loyal
Cust-22248,61.55647,89.302,66.173,2,3. Need Attention
Cust-22249,35.8027,41.855,34.491,1,6. Dormant
Cust-22250,39.78445,77.236,66.881,2,3. Need Attention
Cust-22251,37.12862,30.522,37.215,6,5. One-Time Buy
Cust-22252,88.1108,51.272,64.46,4,2. Potential Loyal
Cust-22253,39.78445,58.376,12.216,1,6. Dormant
Cust-22254,37.5389,16.241,3.568,0,7. Lost
Cust-22255,76.3707,85.466,73.547,5,1. Loyal
Cust-22256,84.97263,41.855,77.035,4,2. Potential Loyal
Cust-22257,82.82415,58.376,50.166,4,2. Potential Loyal
Cust-22258,60.19453,68.422,55.282,4,2. Potential Loyal
Cust-22259,67.14133,72.023,84.912,2,3. Need Attention
Cust-22260,38.19535,63.962,83.601,2,3. Need Attention
Cust-22261,37.74805,30.522,62.445,6,5. One-Time Buy
Cust-22262,89.7049,58.376,58.765,4,2. Potential Loyal
Cust-22263,49.01982,51.272,40.112,3,4. At Risk
Cust-22264,82.14568,51.272,47.783,4,2. Potential Loyal
Cust-22265,64.91379,63.962,86.148,2,3. Need Attention
Cust-22266,85.71214,72.023,71.335,5,1. Loyal
Cust-22267,36.13293,51.272,51.785,3,4. At Risk
Cust-22268,37.9722,30.522,17.348,1,6. Dormant
Cust-22269,54.07931,63.962,44.955,3,4. At Risk
Cust-22270,54.24643,30.522,45.577,1,6. Dormant
Cust-22271,45.23221,98.774,98.17,2,3. Need Attention
Cust-22272,36.54321,30.522,35.824,6,5. One-Time Buy
Cust-22273,98.05966,68.422,47.14,4,2. Potential Loyal
Cust-22274,38.63366,30.522,33.016,6,5. One-Time Buy
Cust-22275,35.8027,63.962,71.696,3,4. At Risk
Cust-22276,54.80181,41.855,5.406,1,6. Dormant
Cust-22277,88.90935,77.236,69.868,5,1. Loyal
Cust-22278,37.5389,30.522,36.063,6,5. One-Time Buy
Cust-22279,90.50045,51.272,33.065,4,2. Potential Loyal
Cust-22280,51.18932,94.083,97.492,2,3. Need Attention
Cust-22281,62.40806,41.855,39.804,1,6. Dormant
Cust-22282,82.82415,58.376,71.514,4,2. Potential Loyal
Cust-22283,38.63366,51.272,19.186,1,6. Dormant
Cust-22284,48.57752,51.272,49.205,3,4. At Risk
Cust-22285,36.92648,16.241,53.818,6,5. One-Time Buy
Cust-22286,39.2811,16.241,39.089,6,5. One-Time Buy
Cust-22287,72.53905,41.855,34.0,1,6. Dormant
Cust-22288,74.04609,89.302,92.182,5,1. Loyal
Cust-22289,39.2811,51.272,23.628,1,6. Dormant
Cust-22290,45.02707,77.236,88.566,2,3. Need Attention
Cust-22291,37.9722,41.855,43.145,3,4. At Risk
Cust-22292,53.9082,72.023,28.087,1,6. Dormant
Cust-22293,86.45966,63.962,68.22,4,2. Potential Loyal
Cust-22294,98.05966,63.962,83.186,5,1. Loyal
Cust-22295,37.5389,41.855,20.443,1,6. Dormant
Cust-22296,42.07603,51.272,90.136,2,3. Need Attention
Cust-22297,35.96081,30.522,26.697,1,6. Dormant
Cust-22298,36.74035,16.241,16.717,0,7. Lost
Cust-22299,38.8468,16.241,8.968,0,7. Lost
Cust-22300,36.92648,30.522,21.368,1,6. Dormant
Cust-22301,41.93093,84.536,82.404,2,3. Need Attention
Cust-22302,47.88404,58.376,47.6,3,4. At Risk
Cust-22303,39.51627,58.376,47.939,3,4. At Risk
Cust-22304,85.71214,77.236,85.198,5,1. Loyal
Cust-22305,43.88528,41.855,28.845,1,6. Dormant
Cust-22306,45.86365,51.272,74.413,3,4. At Risk
Cust-22307,37.34277,30.522,28.575,1,6. Dormant
Cust-22308,39.06395,16.241,43.836,6,5. One-Time Buy
Cust-22309,88.90935,41.855,21.043,1,6. Dormant
Cust-22310,91.31201,51.272,28.837,4,2. Potential Loyal
Cust-22311,58.62545,82.337,91.504,2,3. Need Attention
Cust-22312,39.2811,68.422,81.624,2,3. Need Attention
Cust-22313,37.74805,16.241,5.42,0,7. Lost
Cust-22314,56.89025,88.83,92.492,2,3. Need Attention
Cust-22315,70.75582,51.272,78.527,4,2. Potential Loyal
Cust-22316,69.57801,79.162,72.364,2,3. Need Attention
Cust-22317,37.74805,30.522,53.871,6,5. One-Time Buy
Cust-22318,38.63366,72.023,68.281,3,4. At Risk
Cust-22319,53.9082,82.337,83.394,2,3. Need Attention
Cust-22320,36.54321,30.522,48.811,6,5. One-Time Buy
Cust-22321,37.12862,30.522,16.629,1,6. Dormant
Cust-22322,39.2811,58.376,60.856,3,4. At Risk
Cust-22323,37.5389,16.241,15.78,0,7. Lost
Cust-22324,54.40654,41.855,67.77,3,4. At Risk
Cust-22325,40.30381,58.376,78.808,3,4. At Risk
Cust-22326,76.98712,41.855,36.475,4,2. Potential Loyal
Cust-22327,60.19453,68.422,81.36,2,3. Need Attention
Cust-22328,87.27922,41.855,61.864,4,2. Potential Loyal
Cust-22329,82.82415,83.516,73.699,5,1. Loyal
Cust-22330,36.13293,16.241,40.972,6,5. One-Time Buy
Cust-22331,86.45966,84.536,89.82,5,1. Loyal
Cust-22332,38.63366,30.522,15.878,1,6. Dormant
Cust-22333,39.51627,82.337,92.188,2,3. Need Attention
Cust-22334,55.09502,77.236,87.788,2,3. Need Attention
Cust-22335,35.6476,30.522,50.855,6,5. One-Time Buy
Cust-22336,37.34277,41.855,45.348,3,4. At Risk
Cust-22337,36.92648,63.962,65.156,3,4. At Risk
Cust-22338,82.82415,58.376,32.393,4,2. Potential Loyal
Cust-22339,46.07179,41.855,50.665,3,4. At Risk
Cust-22340,39.78445,87.727,82.38,2,3. Need Attention
Cust-22341,73.0364,79.162,70.266,2,3. Need Attention
Cust-22342,84.23512,74.91,72.845,5,1. Loyal
Cust-22343,88.90935,87.727,93.544,5,1. Loyal
Cust-22344,35.6476,30.522,36.886,6,5. One-Time Buy
Cust-22345,35.8027,30.522,20.03,1,6. Dormant
Cust-22346,80.06625,90.505,95.96,5,1. Loyal
Cust-22347,37.74805,63.962,72.55,3,4. At Risk
Cust-22348,35.8027,41.855,70.399,3,4. At Risk
Cust-22349,99.45562,88.323,87.81,5,1. Loyal
Cust-22350,94.66732,74.91,63.291,4,2. Potential Loyal
Cust-22351,51.4475,79.162,92.402,2,3. Need Attention
Cust-22352,96.74475,30.522,16.62,1,6. Dormant
Cust-22353,49.58321,51.272,38.605,1,6. Dormant
Cust-22354,36.33807,16.241,57.03,6,5. One-Time Buy
Cust-22355,37.9722,41.855,35.308,1,6. Dormant
Cust-22356,53.75009,68.422,86.256,2,3. Need Attention
Cust-22357,72.08074,89.302,88.342,5,1. Loyal
Cust-22358,39.06395,30.522,10.416,1,6. Dormant
Cust-22359,82.82415,79.162,87.444,5,1. Loyal
Cust-22360,35.96081,51.272,66.263,3,4. At Risk
Cust-22361,55.67442,51.272,83.654,2,3. Need Attention
Cust-22362,36.54321,30.522,56.95,6,5. One-Time Buy
Cust-22363,90.50045,51.272,61.458,4,2. Potential Loyal
Cust-22364,38.19535,51.272,55.576,3,4. At Risk
Cust-22365,98.05966,74.91,72.841,5,1. Loyal
Cust-22366,82.14568,63.962,54.342,4,2. Potential Loyal
Cust-22367,88.90935,96.552,98.168,5,1. Loyal
Cust-22368,70.39457,58.376,43.998,4,2. Potential Loyal
Cust-22369,37.74805,30.522,43.411,6,5. One-Time Buy
Cust-22370,39.78445,30.522,39.93,6,5. One-Time Buy
Cust-22371,36.74035,68.422,50.022,3,4. At Risk
Cust-22372,36.92648,16.241,50.081,6,5. One-Time Buy
Cust-22373,87.27922,63.962,69.908,4,2. Potential Loyal
Cust-22374,37.34277,63.962,72.78,3,4. At Risk
Cust-22375,36.54321,30.522,16.966,1,6. Dormant
Cust-22376,76.3707,83.516,86.157,5,1. Loyal
Cust-22377,37.74805,30.522,47.649,6,5. One-Time Buy
Cust-22378,60.61983,72.023,67.187,2,3. Need Attention
Cust-22379,35.96081,77.236,81.375,2,3. Need Attention
Cust-22380,35.8027,30.522,30.419,6,5. One-Time Buy
Cust-22381,39.78445,30.522,4.55,1,6. Dormant
Cust-22382,36.33807,30.522,3.899,0,7. Lost
Cust-22383,73.0364,63.962,27.056,4,2. Potential Loyal
Cust-22384,38.4125,30.522,32.184,1,6. Dormant
